record_id,product_id,sku,name,brand,category,price_vnd,old_price_vnd,discount_amount_vnd,discount_percent,rating,review_count,url,source,crawl_date
thegioididong_369645,369645,,"Laptop Acer Nitro ProPanel ANV15-52-50RB - NH.QUASV.002 (Core 5 210H, 16GB, 512GB, RTX 4050 6GB, Full HD 180Hz, Win11)",Acer,laptop,34890000.0,37990000.0,3100000.0,8.0,,,https://www.thegioididong.com/laptop/acer-nitro-propanel-anv15-52-50rb-core-5-210h-nh-quasv-002,thegioididong,2026-09-21
thegioididong_366087,366087,,"Laptop Acer Aspire Lite 15 AL15-21P-R91W - NX.DNRSV.002 (R5 40, 16GB, 512GB, Full HD, Win11)",Acer,laptop,22990000.0,,,,5.0,53.0,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-21p-r91w-r5-40-nx-dnrsv-002,thegioididong,2026-09-21
thegioididong_368192,368192,,"Laptop SingPC M16-i595 (i5 1235U, 16GB, 512GB, WUXGA, Win11 Pro)",SingPC,laptop,18490000.0,19990000.0,1500000.0,7.0,5.0,2.0,https://www.thegioididong.com/laptop/singpc-m16-i595-i5-1235u,thegioididong,2026-09-21
thegioididong_362398,362398,,"Laptop HP 15 fd1486TU - D0BH3PA (Ultra 5 125H, 24GB, 512GB, Full HD, Win11)",HP,laptop,25090000.0,26690000.0,1600000.0,5.0,5.0,650.0,https://www.thegioididong.com/laptop/hp-15-fd1486tu-ultra-5-125h-d0bh3pa,thegioididong,2026-09-21
thegioididong_368210,368210,,"Laptop Lenovo IdeaPad Slim 3 15IWC11 - 83RR00AAVN (Core 5 320, 16GB, 512GB, WUXGA, Win11)",Lenovo,laptop,23090000.0,29990000.0,6900000.0,23.0,5.0,464.0,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-15iwc11-core-5-320-83rr00aavn,thegioididong,2026-09-21
thegioididong_360690,360690,,"Laptop Dell 14 DC14250 - DC4C5386W (Core 5 120U, 16GB, 512GB, Full HD+, OfficeH24+365, Win11)",Dell,laptop,27390000.0,29990000.0,2600000.0,8.0,5.0,1241.0,https://www.thegioididong.com/laptop/dell-14-dc14250-core-5-120u-dc4c5386w,thegioididong,2026-09-21
thegioididong_368656,368656,,"Laptop Acer Gaming Aspire 7 A715-59G-59RD - NH.DXUSV.001 (Core 5 210H, 16GB, 512GB, RTX 3050 4GB, Fulll HD 144Hz, Win11)",Acer,laptop,28390000.0,31990000.0,3600000.0,11.0,5.0,24.0,https://www.thegioididong.com/laptop/acer-gaming-aspire-7-a715-59g-59rd-core-5-210h-nh-dxusv-001,thegioididong,2026-09-21
thegioididong_365310,365310,,"Laptop Dell 15 DC15250 - DC15250-i5U165W11SLU-27 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeHS24+365, Win11)",Dell,laptop,23390000.0,24490000.0,1100000.0,4.0,5.0,1261.0,https://www.thegioididong.com/laptop/dell-15-dc15250-i5-1334u-dc15250-i5u165w11slu-27,thegioididong,2026-09-21
thegioididong_341267,341267,,"Laptop HP OmniBook 5 AI 16 af1048TU - BZ7Q9PA (Ultra 5 225U, 16GB, 512GB, WUXGA, OfficeH24, Win11)",HP,laptop,26690000.0,30990000.0,4300000.0,13.0,5.0,726.0,https://www.thegioididong.com/laptop/hp-omnibook-5-ai-16-af1048tu-ultra-5-225u-bz7q9pa,thegioididong,2026-09-21
thegioididong_368211,368211,,"Laptop Lenovo Ideapad Slim 3 15IWC11 - 83RR00CVVN (Core 5 320, 8GB, 512GB, WUXGA, Win11)",Lenovo,laptop,20290000.0,25990000.0,5700000.0,21.0,5.0,22.0,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-15iwc11-core-5-320-83rr00cvvn,thegioididong,2026-09-21
thegioididong_366090,366090,,"Laptop Acer Aspire Go 15 AG15-52P-52WT - NX.JWKSV.001 (Ultra 5 115U, 16GB, 512GB, Full HD, Win11)",Acer,laptop,24090000.0,24990000.0,900000.0,4.0,5.0,45.0,https://www.thegioididong.com/laptop/acer-aspire-go-15-ag15-52p-52wt-ultra-5-115u-nx-jwksv-001,thegioididong,2026-09-21
thegioididong_363903,363903,,"Laptop Lenovo Gaming LOQ 15ARP10 - 83S000CNVN (R7 170, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",Lenovo,laptop,30890000.0,39490000.0,8600000.0,21.0,5.0,241.0,https://www.thegioididong.com/laptop/lenovo-gaming-loq-15arp10-r7-170-83s000cnvn,thegioididong,2026-09-21
thegioididong_357990,357990,,"Laptop Dell 15 DC15250 - CPH99 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365B, Win11)",Dell,laptop,22890000.0,24490000.0,1600000.0,6.0,5.0,1806.0,https://www.thegioididong.com/laptop/dell-15-dc15250-i5-1334u-cph99,thegioididong,2026-09-21
thegioididong_362620,362620,,"Laptop Asus Vivobook Go 15 E1504FA - BQ374W (R5 40, 8GB, 512GB, Full HD, Win11)",Asus,laptop,19990000.0,22990000.0,3000000.0,13.0,5.0,1253.0,https://www.thegioididong.com/laptop/asus-vivobook-go-15-e1504fa-r5-40-bq374w,thegioididong,2026-09-21
thegioididong_368655,368655,,"Laptop Acer Aspire Lite 16 AL16-71P-582Q - NX.DRSSV.001 (Ultra 5 125H, 16GB, 512GB, Full HD+ 120Hz, Win11)",Acer,laptop,26090000.0,26990000.0,900000.0,3.0,5.0,11.0,https://www.thegioididong.com/laptop/acer-aspire-lite-16-al16-71p-582q-ultra-5-125h-nx-drssv-001,thegioididong,2026-09-21
thegioididong_360298,360298,,"Laptop Acer Gaming Nitro ProPanel AN16S 61 R193 - NH.QXTSV.001 (R9 AI 365, 16GB, 512GB, RTX 5070 8GB, 2K+ 180Hz, Win11)",Acer,laptop,61390000.0,61990000.0,600000.0,1.0,5.0,1.0,https://www.thegioididong.com/laptop/acer-gaming-nitro-16s-ai-propanel-an16s-61-r193-r9-ai-365-nh-qxtsv-001,thegioididong,2026-09-21
thegioididong_341607,341607,,"Laptop Acer Gaming Nitro ProPanel ANV15 52 72BM - NH.QZ9SV.004 (i7 13620H, 16GB, 512GB, RTX5050 8GB, Full HD 180Hz, Win11)",Acer,laptop,38390000.0,39990000.0,1600000.0,4.0,5.0,105.0,https://www.thegioididong.com/laptop/acer-nitro-v-15-propanel-anv15-52-72bm-i7-13620h-nh-qz9sv-004,thegioididong,2026-09-21
thegioididong_342524,342524,,"Laptop Lenovo Gaming LOQ 15IRX9 - 83DV01ANVN (i5 13450HX, 16GB, 1TB, RTX 3050 6GB, Full HD 144Hz, Win11)",Lenovo,laptop,30690000.0,42990000.0,12300000.0,28.0,4.9,911.0,https://www.thegioididong.com/laptop/lenovo-gaming-loq-15irx9-i5-83dv01anvn,thegioididong,2026-09-21
thegioididong_340561,340561,,"Laptop Dell 15 DC15250 - DC5I5357W1 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",Dell,laptop,22890000.0,24490000.0,1600000.0,6.0,5.0,3774.0,https://www.thegioididong.com/laptop/dell-15-dc15250-i5-dc5i5357w1,thegioididong,2026-09-21
thegioididong_341624,341624,,"Laptop HP Gaming VICTUS 15 fb3115AX - BX9C9PA (R7 7445HS, 16GB, 512GB, RTX4050 6GB, Full HD 144Hz, Win11)",HP,laptop,31390000.0,34690000.0,3300000.0,9.0,5.0,262.0,https://www.thegioididong.com/laptop/hp-victus-15-fb3115ax-r7-7445hs-bx9c9pa,thegioididong,2026-09-21
thegioididong_366086,366086,,"Laptop Acer Aspire Lite 15 AL15-46P-R73C - NX.JXMSV.001 (R3 5400U, 8GB, 512GB, Full HD, Win11)",Acer,laptop,16890000.0,17990000.0,1100000.0,6.0,5.0,604.0,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-46p-r73c-r3-5400u-nx-jxmsv-001,thegioididong,2026-09-21
thegioididong_339682,339682,,"Laptop Dell Inspiron 14 5441 - 5MNK1 (X1P 64 100, 16GB, 512GB, Full HD+, OfficeH24+365, Win11)",Dell,laptop,26690000.0,33990000.0,7300000.0,21.0,4.9,121.0,https://www.thegioididong.com/laptop/dell-inspiron-14-5441-x1p-64-100-5mnk1,thegioididong,2026-09-21
thegioididong_337044,337044,,"Laptop HP Pavilion 16 af0055TU - AY8C4PA (Ultra 5 125U, 16GB, 512GB, WUXGA, OfficeHS+365, Win11)",HP,laptop,22790000.0,,,,5.0,2325.0,https://www.thegioididong.com/laptop/hp-pavilion-16-af0055tu-ultra-5-ay8c4pa,thegioididong,2026-09-21
thegioididong_335554,335554,,"Laptop Lenovo Gaming LOQ 15IRX9 - 83DV003CVN (i5 13450HX, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",Lenovo,laptop,31190000.0,38990000.0,7800000.0,20.0,5.0,2740.0,https://www.thegioididong.com/laptop/lenovo-loq-15irx9-i5-83dv003cvn,thegioididong,2026-09-21
thegioididong_366823,366823,,"Laptop Acer Gaming Nitro ProPanel ANV16-72-71T9 - NH.QUNSV.001 (Core 7 240H, 16GB, 512GB, RTX 5060 8GB, WUXGA 180Hz, Win11)",Acer,laptop,45390000.0,45990000.0,600000.0,1.0,,,https://www.thegioididong.com/laptop/acer-gaming-nitro-propanel-anv16-72-71t9-core-7-240h-nh-qunsv-001,thegioididong,2026-09-21
thegioididong_327506,327506,,"Laptop Acer Swift Go 14 41 R251 - NX.KG3SV.005 (R5 7430U, 16GB, 1TB, Full HD, Win11)",Acer,laptop,20590000.0,20990000.0,400000.0,2.0,4.9,726.0,https://www.thegioididong.com/laptop/acer-swift-go-14-41-r251-r5-nxkg3sv005,thegioididong,2026-09-21
thegioididong_366745,366745,,"Laptop Lenovo IdeaPad Slim 3 14ARP10 - 83K600E6VN (R5 7535HS, 16GB, 512GB, WUXGA, Win11)",Lenovo,laptop,22490000.0,25990000.0,3500000.0,13.0,5.0,202.0,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-14arp10-r5-7535hs-83k600e6vn,thegioididong,2026-09-21
thegioididong_342758,342758,,"Laptop Asus Vivobook S16 S3607VA - RP155WS (Core 5 210H, 16GB, 512GB, WUXGA 144Hz, OfficeH24+365, Win11)",Asus,laptop,22390000.0,24490000.0,2100000.0,8.0,4.9,1762.0,https://www.thegioididong.com/laptop/asus-vivobook-s16-s3607va-core-5-210h-rp155ws,thegioididong,2026-09-21
thegioididong_340562,340562,,"Laptop Dell 15 DC15250 - DC5I7748W1 (i7 1355U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",Dell,laptop,25890000.0,26990000.0,1100000.0,4.0,4.9,4126.0,https://www.thegioididong.com/laptop/dell-15-dc15250-i7-dc5i7748w1,thegioididong,2026-09-21
thegioididong_341623,341623,,"Laptop HP Gaming VICTUS 15 fb3116AX - BX8U4PA (R7 7445HS, 16GB, 512GB, RTX3050 6GB, Full HD 144Hz, Win11)",HP,laptop,28890000.0,32090000.0,3200000.0,9.0,5.0,563.0,https://www.thegioididong.com/laptop/hp-victus-15-fb3116ax-r7-7445hs-bx8u4pa,thegioididong,2026-09-21
thegioididong_341602,341602,,"Laptop Acer Aspire Lite 16 AI AL16 71P 5674 - NX.D4XSV.001 (Ultra 5 125H, 16GB, 512GB, Full HD+, Win11)",Acer,laptop,21090000.0,21990000.0,900000.0,4.0,4.9,880.0,https://www.thegioididong.com/laptop/acer-aspire-lite-16-ai-al16-71p-5674-ultra-5-125h-nx-d4xsv-001,thegioididong,2026-09-21
thegioididong_358797,358797,,"Laptop HP 15 fd1288TU - C2CV7PA (Ultra 7 155H, 16GB, 512GB, Full HD, Win11)",HP,laptop,27090000.0,27990000.0,900000.0,3.0,5.0,559.0,https://www.thegioididong.com/laptop/hp-15-fd1288tu-ultra-7-155h-c2cv7pa,thegioididong,2026-09-21
thegioididong_325691,325691,,"Laptop HP 15 fd0015TU - A19C5PA (i7 1355U, 16GB, 512GB, Full HD, Win11)",HP,laptop,23090000.0,,,,4.9,6187.0,https://www.thegioididong.com/laptop/hp-15-fd0015tu-i7-a19c5pa,thegioididong,2026-09-21
thegioididong_363690,363690,,"Laptop MSI Gaming Cyborg 15 A13UC - 2088VN (i5 13420H, 16GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",MSI,laptop,27190000.0,29690000.0,2500000.0,8.0,5.0,106.0,https://www.thegioididong.com/laptop/msi-gaming-cyborg-15-a13uc-i5-13420h-2088vn,thegioididong,2026-09-21
thegioididong_362026,362026,,"Laptop Dell 15 DC15250 - DC5I7952W1 (i7 1355U, 16GB, 512GB, Full HD+ 120Hz, OfficeH24+365, Win11)",Dell,laptop,25890000.0,26990000.0,1100000.0,4.0,5.0,598.0,https://www.thegioididong.com/laptop/dell-15-dc15250-i7-1355u-dc5i7952w1,thegioididong,2026-09-21
thegioididong_367684,367684,,"Laptop Lenovo IdeaPad Slim 3 14IPH11 - 83UQ003NVN (Ultra 5 322, 16GB, 512GB, WUXGA, Win11)",Lenovo,laptop,25090000.0,31990000.0,6900000.0,21.0,5.0,38.0,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-14iph11-ultra-5-322-83uq003nvn,thegioididong,2026-09-21
thegioididong_369911,369911,,"Laptop Dell 15 DC15255 - X9YM42 (R7 7730U, 16GB, 1TB, Full HD 120Hz, OfficeH24+36, Win11)",Dell,laptop,30590000.0,,,,,,https://www.thegioididong.com/laptop/dell-15-dc15255-r7-7730u-x9ym42,thegioididong,2026-09-21
thegioididong_363257,363257,,"Laptop Asus VivoBook 16 X1607CA - MB980W (Ultra 5 225H, 16GB, 512GB, WUXGA, Win11)",Asus,laptop,23390000.0,,,,5.0,417.0,https://www.thegioididong.com/laptop/asus-x1607ca-ultra-5-225h-mb980w,thegioididong,2026-09-21
thegioididong_327707,327707,,"Laptop MSI Gaming Cyborg 15 A13VEK - 1423VN (i7 13620H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",MSI,laptop,31390000.0,33990000.0,2600000.0,7.0,5.0,836.0,https://www.thegioididong.com/laptop/msi-cyborg-15-a13vek-i7-1423vn,thegioididong,2026-09-21
thegioididong_339954,339954,,"Laptop MSI Modern 14 F1MG - 432VN (Core 5 120U, 16GB, 512GB, Full HD, Win11)",MSI,laptop,20090000.0,21990000.0,1900000.0,8.0,5.0,108.0,https://www.thegioididong.com/laptop/msi-modern-14-f1mg-core-5-432vn,thegioididong,2026-09-21
thegioididong_341601,341601,,"Laptop Acer Gaming Nitro V 15 ProPanel ANV15 41 R0FE - NH.QPFSV.005 (R7 7735HS, 16GB, 512GB, RTX 3050 6GB, Full HD 180Hz, Win11)",Acer,laptop,31390000.0,32990000.0,1600000.0,5.0,5.0,59.0,https://www.thegioididong.com/laptop/acer-nitro-v-15-propanel-anv15-41-r0fe-r7-7735hs-nh-qpfsv-005,thegioididong,2026-09-21
thegioididong_333421,333421,,"Laptop Acer Aspire Lite 16 G2 AL16 52P 76DU - NX.J2SSV.005 (i7 1355U, 16GB, 512GB, Full HD+, Win11)",Acer,laptop,21090000.0,21990000.0,900000.0,4.0,4.9,1058.0,https://www.thegioididong.com/laptop/acer-aspire-lite-16-g2-al16-52p-76du-i7-nxj2ssv005,thegioididong,2026-09-21
