record_id,product_id,sku,name,brand,category,price_vnd,old_price_vnd,discount_amount_vnd,discount_percent,rating,review_count,url,source,crawl_date
phongvu_211101726.0,397315,211101726.0,Màn hình Dell P2422HE 23.8 inch (Full HD/ IPS/ 60Hz/ 5 ms),Dell,monitor,5490000.0,5490000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_211103371.0,398786,211103371.0,Màn hình Msi Optix G27C7 27 inch (Full HD/ VA/ 165Hz/ 1 ms),Msi,monitor,7700000.0,7700000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_211109625.0,404408,211109625.0,Màn hình HP E24mv G4 169L0AA 23.8 inch (Full HD/ IPS/ 60Hz/ 5 ms),HP,monitor,7590000.0,7900000.0,310000.0,4.0,,,,phongvu,2026-09-21
phongvu_211202194.0,407304,211202194.0,"Màn hình LCD SAMSUNG 32"" LS32AM500NEXXV (1920 x 1080, VA, 60Hz, 8ms) - Demo",Samsung,monitor,9292000.0,9292000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_211202450.0,407563,211202450.0,Màn hình Acer KA272 UM.HX2SV.001 27 inch (Full HD/ IPS/ 75Hz/ 1 ms),Acer,monitor,2790000.0,4699000.0,1909000.0,41.0,,,,phongvu,2026-09-21
phongvu_211203640.0,407966,211203640.0,Màn hình ViewSonic VX2719-PC-MHD 27 inch (Full HD/ VA/ 240Hz/ 1 ms),ViewSonic,monitor,4490000.0,4990000.0,500000.0,10.0,,,,phongvu,2026-09-21
phongvu_211209689.0,410159,211209689.0,Màn hình Philips 276B1 27 inch (2K/ IPS/ 75Hz/ 4 ms),Philips,monitor,7790000.0,7790000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_211210634.0,644148,211210634.0,Màn hình Samsung LS22A336NHEXXV 22 inch (Full HD/ VA/ 60Hz/ 5 ms),Samsung,monitor,2090000.0,2339000.0,249000.0,11.0,,,,phongvu,2026-09-21
phongvu_220200735.0,644151,220200735.0,Màn hình Dell E2422H 23.8 inch (Full HD/ IPS/ 60Hz/ 8 ms),Dell,monitor,4290000.0,4790000.0,500000.0,10.0,,,,phongvu,2026-09-21
phongvu_220202583.0,416681,220202583.0,Màn hình Acer CBL282K UM.PB2SV.001 28 inch (4K/ IPS/ 60Hz/ 4 ms),Acer,monitor,6840000.0,8490000.0,1650000.0,19.0,,,,phongvu,2026-09-21
phongvu_220300510.0,128608,220300510.0,Màn hình ViewSonic VX3218-PC-MHD 31.5 inch (Full HD/ VA/ 165Hz/ 1 ms),ViewSonic,monitor,5290000.0,6790000.0,1500000.0,22.0,,,,phongvu,2026-09-21
phongvu_220400349.0,420576,220400349.0,Màn hình ViewSonic VX3276-MHD-3 31.5 inch (Full HD/ IPS/ 75Hz/ 4 ms),ViewSonic,monitor,4890000.0,4990000.0,100000.0,2.0,,,,phongvu,2026-09-21
phongvu_220401044.0,420959,220401044.0,Màn hình Dell S22DGM Curved 31.5 inch (2K/ VA/ 165Hz/ 2 ms),Dell,monitor,12900000.0,12900000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_220401045.0,420960,220401045.0,Màn hình Dell S3222HG 31.5 inch (Full HD/ VA/ 165Hz/ 5 ms),Dell,monitor,10900000.0,10900000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_220401047.0,420962,220401047.0,Màn hình Dell G2722HS 27 inch (Full HD/ IPS/ 165Hz/ 1 ms),Dell,monitor,8900000.0,8900000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_220401049.0,420964,220401049.0,Màn hình Dell AW2720HF 27 inch (Full HD/ Fast IPS/ 240Hz/ 1 ms),Dell,monitor,10990000.0,10990000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_220401051.0,420966,220401051.0,Màn hình Dell P2423DE 23.8 inch (2K/ IPS/ 60Hz/ 5 ms),Dell,monitor,7390000.0,8900000.0,1510000.0,17.0,,,,phongvu,2026-09-21
phongvu_220401052.0,420967,220401052.0,Màn hình Dell P2723DE 27 inch (2K/ IPS/ 60Hz/ 5 ms),Dell,monitor,7990000.0,9900000.0,1910000.0,19.0,,,,phongvu,2026-09-21
phongvu_220503008.0,424636,220503008.0,Màn hình ViewSonic VX3418-2KPC 34 inch (UltraWide/ VA/ 144Hz/ 1 ms),ViewSonic,monitor,10690000.0,12100000.0,1410000.0,12.0,,,,phongvu,2026-09-21
phongvu_220605606.0,432208,220605606.0,Màn hình Asus VG30VQL1A 30 inch (UWHD/ VA/ 200Hz/ 1 ms),Asus,monitor,9490000.0,9490000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_220605607.0,432209,220605607.0,Màn hình Asus ROG XG309CM 29.5 inch (UWHD/ IPS/ 220Hz/ 1 ms),Asus,monitor,12490000.0,12490000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_220609199.0,437240,220609199.0,Màn hình ViewSonic VX3276-2K-MHD-2 32 inch (2K/ IPS/ 75Hz/ 4 ms),ViewSonic,monitor,5190000.0,6290000.0,1100000.0,17.0,,,,phongvu,2026-09-21
phongvu_220609201.0,437242,220609201.0,Màn hình HP Z24f G3 3G828AA 23.8 inch (Full HD/ IPS/ 60Hz/ 5 ms),HP,monitor,6590000.0,6590000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_220609614.0,437651,220609614.0,Màn hình Dell Alienware AW2521H 24.5 inch (Full HD/ Fast IPS/ 360Hz/ 3 ms),Dell,monitor,20490000.0,20490000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_220609871.0,437840,220609871.0,Màn hình ViewSonic VA2715-2K-MHD 27 inch (2K/ VA/ 75Hz/ 4 ms),ViewSonic,monitor,6090000.0,6090000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_220609924.0,437892,220609924.0,Màn hình ViewSonic VX2718-2KPC-MHD 27 inch (2K/ VA/ 165Hz/ 1 ms),ViewSonic,monitor,5690000.0,5790000.0,100000.0,2.0,,,,phongvu,2026-09-21
phongvu_220700392.0,441012,220700392.0,Màn hình Dell C1422H 14 inch (Full HD/ IPS/ 60Hz/ 6 ms),Dell,monitor,7590000.0,7590000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_220700393.0,441013,220700393.0,Màn hình Dell C2722DE 27 inch (2K/ IPS/ 60Hz/ 8 ms),Dell,monitor,13990000.0,13990000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_220700394.0,441014,220700394.0,Màn hình Dell S2722DC 27 inch (2K/ IPS/ 75Hz/ 4 ms),Dell,monitor,8090000.0,8090000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_220700395.0,441015,220700395.0,Màn hình Dell S2722DZ 27 inch (2K/ IPS/ 75Hz/ 8 ms),Dell,monitor,11990000.0,11990000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_220700396.0,441016,220700396.0,Màn hình Dell P2722HE 27 inch (Full HD/ IPS/ 60Hz/ 8 ms),Dell,monitor,6990000.0,6990000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_220700424.0,441053,220700424.0,Màn hình Msi Optix MPG 321QRF-QD 32 inch (2K/ RAPID IPS/ 175Hz/ 1 ms),Msi,monitor,21450000.0,21450000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_220700425.0,441054,220700425.0,Màn hình Msi Optix MAG274QRF QD 27 inch (2K/ RAPID IPS/ 165Hz/ 1 ms),Msi,monitor,11990000.0,11990000.0,0.0,0.0,,,,phongvu,2026-09-21
phongvu_220700536.0,441239,220700536.0,Màn hình Philips 241V8L6/74 24 inch (Full HD/ VA/ 75Hz/ 4 ms),Philips,monitor,2790000.0,2790000.0,0.0,0.0,,,,phongvu,2026-09-21
