product_id,sku,name,brand,category,price_vnd,old_price_vnd,discount_amount_vnd,discount_percent,rating,review_count,url,source,crawl_date
621639,250301528,Bàn phím cơ không dây Keychron K3 Max White Led (Gateron Sw) (K3M-A1),Khác,keyboard,2290000.0,2290000.0,0.0,0.0,,,,phongvu,2026-09-21
621641,250301529,Bàn phím cơ Razer Huntsman V3 Pro Analog Optical (RZ03-04970100-R3M1),Razer,keyboard,5999000.0,6590000.0,591000.0,9.0,,,,phongvu,2026-09-21
622354,250302272,Bàn phím cơ AKKO FUN60 Pro SP Black (Akko Glare Magnetic Switches / Rapid trigger) 5943,Akko,keyboard,649000.0,690000.0,41000.0,6.0,,,,phongvu,2026-09-21
622401,250302318,Bàn phím cơ không dây AKKO FUN60 Max SP Black (Akko Glare Magnetic Switches / Rapid Trigger / Triple Mode),Akko,keyboard,999000.0,1090000.0,91000.0,8.0,,,,phongvu,2026-09-21
626350,250306237,Bàn phím cơ không dây AKKO MOD007B-HE PC Santorini Sakura Pink (Magnetic Switch),Akko,keyboard,1949000.0,1990000.0,41000.0,2.0,,,,phongvu,2026-09-21
626351,250306238,"Bàn phím cơ Gaming Newmen GM328 Grey-White, Red Switch",Newmen,keyboard,569000.0,695000.0,126000.0,18.0,,,,phongvu,2026-09-21
632492,250400540,Bàn Phím Cơ Gaming không dây AULA F108 PRO ( Xám Đen gradient/ Nimbus V3 switch),Aula,keyboard,1699000.0,1990000.0,291000.0,15.0,,,,phongvu,2026-09-21
632488,250400541,"Bàn phím cơ gaming 3 mode AULA F75 Max xám đen gradient, Reaper switch",Aula,keyboard,1499000.0,1790000.0,291000.0,16.0,,,,phongvu,2026-09-21
632488,250400542,Bàn Phím Cơ Gaming không dây AULA F75 MAX (Xanh + trắng + tím đậm/ Reaper switch),Aula,keyboard,1299000.0,1790000.0,491000.0,27.0,,,,phongvu,2026-09-21
632492,250400543,Bàn Phím Cơ Gaming không dây AULA F108 PRO ( Đen + xám + vàng/ Reaper switch),Aula,keyboard,1699000.0,1990000.0,291000.0,15.0,,,,phongvu,2026-09-21
632492,250400545,Bàn Phím Cơ Gaming không dây AULA F108 PRO (Đen + hồng gradient/ Grey Wood V3 switch),Aula,keyboard,1990000.0,1990000.0,0.0,0.0,,,,phongvu,2026-09-21
638843,250406853,Bàn phím ASUS M605 ROG FALCHION ACE Đen (90MP03VE-BKUA20),Asus,keyboard,4920000.0,4920000.0,0.0,0.0,,,,phongvu,2026-09-21
638851,250406858,Bàn phím ROG Strix Scope RX TKL Wireless Deluxe (90MP02J0-BKUA00),Asus,keyboard,2990000.0,2990000.0,0.0,0.0,,,,phongvu,2026-09-21
642544,250410571,Bàn phím Gaming Razer BlackWidow V4 X - Green Switch - Minecraft Edition (RZ03-04704100-R3M1),Razer,keyboard,3850000.0,4790000.0,940000.0,20.0,,,,phongvu,2026-09-21
