product_id,sku,name,brand,category,price_vnd,old_price_vnd,discount_amount_vnd,discount_percent,rating,review_count,url,source,crawl_date
864764,260404916,Laptop Msi Cyborg 15 Black Edition A13VE-2410VN (i5-13420H/ GeForce RTX™ 4050/ 16GB/ 512GB/ Windows 11 Home),Msi,laptop,28590000.0,31990000.0,3400000.0,11.0,,,,phongvu,2026-09-21
864766,260404920,Laptop Lenovo Yoga Slim 7 14AGP11 - 83QS001DVN (Ryzen AI 7 445/ 16GB/ 512GB/ Windows 11 Home + Office + Microsoft),Lenovo,laptop,37990000.0,43990000.0,6000000.0,14.0,,,,phongvu,2026-09-21
864773,260404925,Laptop Lenovo Ideapad Slim 3 16ARP10 - 83K800GTVN (R5 7535HS/ 16GB/ 512GB/ Windows 11 Home SL),Lenovo,laptop,24990000.0,24990000.0,0.0,0.0,,,,phongvu,2026-09-21
864775,260404927,Laptop Lenovo Ideapad Slim 5 14AGP11 - 83S1003GVN (Ryzen AI 7 445/ 32GB/ 1TB/ Windows 11 Home SL),Lenovo,laptop,41690000.0,44990000.0,3300000.0,7.0,,,,phongvu,2026-09-21
866687,260406734,Laptop Asus ROG Zephyrus Duo 2026 GX651AX-SR050WS (Intel Core Ultra 9 386H/ GeForce RTX 5090/ 64GB/ 2TB SSD M.2 NVMe/ Win 11 Home),Asus,laptop,199990000.0,199990000.0,0.0,0.0,,,,phongvu,2026-09-21
867178,260407198,Laptop Asus TUF Gaming A15 FA506NCG-HN329W (Ryzen 7 8845HS/ GeForce RTX™ 3050/ 16GB/ 512GB/ Win 11 Home),Asus,laptop,27990000.0,37490000.0,9500000.0,25.0,,,,phongvu,2026-09-21
867188,260407204,Laptop Acer Predator Helios Neo - PHN16-I31-50H7 (i5-14450HX/ GeForce RTX™ 5050/ 32GB/ 512GB/ Windows 11 Home SL),Acer,laptop,49990000.0,51990000.0,2000000.0,4.0,,,,phongvu,2026-09-21
867189,260407205,Laptop Asus TUF Gaming F16 FX608JHI-TU210W (i5-14450HX/ GeForce RTX™ 5050/ 16GB/ 512GB/ Win 11 Home),Asus,laptop,42990000.0,47990000.0,5000000.0,10.0,,,,phongvu,2026-09-21
867195,260407211,Laptop Acer Predator Helios Neo - PHN16-I31-74MN (i7-14650HX/ GeForce RTX™ 5050/ 32GB/ 512GB/ Windows 11 Home SL),Acer,laptop,54990000.0,56990000.0,2000000.0,4.0,,,,phongvu,2026-09-21
867196,260407212,Laptop Asus Zenbook S 16 UM5606GA-SS441W (Ryzen AI 9 465/ 16GB/ 512GB/ Win 11 Home),Asus,laptop,45690000.0,49490000.0,3800000.0,8.0,,,,phongvu,2026-09-21
867202,260407220,Laptop Acer Predator Helios Neo - PHN16-I31-72XE (i7-14650HX/ GeForce RTX™ 5060/ 32GB/ 512GB/ Windows 11 Home SL),Acer,laptop,59990000.0,61990000.0,2000000.0,3.0,,,,phongvu,2026-09-21
867211,260407231,Laptop Acer Aspire Lite 15 AL15-48P-R86Q (Ryzen 7 5825U/ 8GB/ 512GB/ Windows 11 Home SL),Acer,laptop,18990000.0,21990000.0,3000000.0,14.0,,,,phongvu,2026-09-21
867222,260407237,Laptop Acer Aspire Go 15 AI AG15-52P-52WT (Ultra 5-115U/ 16GB/ 512GB/ Windows 11 Home SL),Acer,laptop,22990000.0,24990000.0,2000000.0,8.0,,,,phongvu,2026-09-21
867221,260407238,Laptop Lenovo IdeaPad Slim 3 14IPH11 - 83UQ002GVN (Ultra 7-355/ 16GB/ 512GB/ Windows 11 Home SL),Lenovo,laptop,28990000.0,32990000.0,4000000.0,12.0,,,,phongvu,2026-09-21
867231,260407247,Laptop Lenovo LOQ Essential 15ARP10E - 83S0000DVN (Ryzen 5 7535HS/ GeForce RTX™ 3050/ 16GB/ 512GB/ Win 11 Home SL),Lenovo,laptop,26290000.0,35990000.0,9700000.0,27.0,,,,phongvu,2026-09-21
867729,260407624,Laptop HP OmniBook 7 14-fr0027TU - C1MN1PA (Ultra 7-255U/ 16GB/ 512GB/ Windows 11 Home + Office 2024 + Microsoft),HP,laptop,31590000.0,35290000.0,3700000.0,10.0,,,,phongvu,2026-09-21
867731,260407626,Laptop HP OmniBook 5 16 ag1069AU - BZ7T1PA (Ryzen AI 5 340/ 16GB/ 512GB/ Windows 11 Home + Office + Microsoft),HP,laptop,25990000.0,30490000.0,4500000.0,15.0,,,,phongvu,2026-09-21
867732,260407627,Laptop HP OmniBook 7 14-fs0042TU - C1MP3PA (Core 5 210H/ 24GB/ 512GB/ Windows 11 Home + Office 2024 + Microsoft),HP,laptop,28990000.0,32690000.0,3700000.0,11.0,,,,phongvu,2026-09-21
867884,260407771,Laptop Lenovo V15 G5 IRL - 83HF00BXVN (i7-13620H/ 16GB/ 512GB/ Windows 11 Home SL),Lenovo,laptop,24990000.0,28590000.0,3600000.0,13.0,,,,phongvu,2026-09-21
869599,260501439,Laptop Acer Aspire 14 AI A14-11M-X8FP (Snapdragon X X1 26 100/ 16GB/ 512GB/ Windows 11 Home SL),Acer,laptop,22990000.0,25990000.0,3000000.0,12.0,,,,phongvu,2026-09-21
869634,260501467,Laptop Lenovo Yoga Slim 7 14IPH11 - 83QM002EVN (Ultra 7-355/ 32GB/ 1TB/ Windows 11 Home + Microsoft + Office),Lenovo,laptop,54490000.0,64990000.0,10500000.0,16.0,,,,phongvu,2026-09-21
869634,260501475,Laptop Lenovo Yoga Slim 7 14IPH11 - 83QM002FVN (Ultra 7-355/ 32GB/ 1TB/ Windows 11 Home + Microsoft + Office),Lenovo,laptop,54490000.0,64990000.0,10500000.0,16.0,,,,phongvu,2026-09-21
869645,260501485,Laptop Lenovo IdeaPad 5 2in1 14IPH11 - 83UG0026VN (Ultra 5-322/ 16GB/ 512GB/ Windows 11 Home),Lenovo,laptop,31290000.0,32990000.0,1700000.0,5.0,,,,phongvu,2026-09-21
869730,260501570,Laptop HP 14-ep1179TU - C89ZSPA (Core 5-120U) (Bạc) - Đã sử dụng,HP,laptop,17990000.0,20190000.0,2200000.0,11.0,,,,phongvu,2026-09-21
869739,260501579,Laptop MSI Modern 15 F13MG-667VN_16G (i5-1334U) (Bạc) - Demo,Msi,laptop,18990000.0,18990000.0,0.0,0.0,,,,phongvu,2026-09-21
869814,260501654,Laptop Dell 15 DC15250 - CPH997 (i7-1355U) (Bạc) - Đã kích hoạt,Dell,laptop,23990000.0,24490000.0,500000.0,2.0,,,,phongvu,2026-09-21
869858,260501698,Laptop HP OmniBook 5 AI 16-af1052TU - C1MN6PA (Core Ultra 7-255U) (Bạc) - Đã sử dụng,HP,laptop,26490000.0,34990000.0,8500000.0,24.0,,,,phongvu,2026-09-21
869860,260501700,Laptop Asus ExpertBook P1 P1503CVA-S71559W (i5-13420H) (Xám) - Demo,Asus,laptop,14490000.0,15990000.0,1500000.0,9.0,,,,phongvu,2026-09-21
869865,260501705,Laptop Dell 16 DC16251 - DC6C7557W1 (Core 7-150U) Silver - Đã kích hoạt,Dell,laptop,27990000.0,35990000.0,8000000.0,22.0,,,,phongvu,2026-09-21
869883,260501723,Laptop Dell Inspiron 14 5440 - N4I7204W1 (Core 7-150U) (Xanh) - Đã sử dụng,Dell,laptop,22990000.0,26490000.0,3500000.0,13.0,,,,phongvu,2026-09-21
869891,260501731,Laptop MSI Cyborg 15 A13UC-861VN (i5-13420H) (Đen) - Demo,Msi,laptop,17990000.0,21990000.0,4000000.0,18.0,,,,phongvu,2026-09-21
869892,260501732,Laptop Lenovo IdeaPad Slim 3 14IRH10 - 83K0004JVN (i5-13420H) (Xám) - Demo,Lenovo,laptop,20990000.0,20990000.0,0.0,0.0,,,,phongvu,2026-09-21
869910,260501750,Laptop Asus ROG Strix Scar 18 G834JYR-R6011W (i9-14900HX) (Đen) - Demo,Asus,laptop,130000000.0,130000000.0,0.0,0.0,,,,phongvu,2026-09-21
869911,260501751,Laptop MSI Cyborg 15 A13UC-861VN (i5-13420H) (Đen) - Demo,Msi,laptop,21990000.0,21990000.0,0.0,0.0,,,,phongvu,2026-09-21
869916,260501756,Laptop MSI Cyborg 15 A13UC-861VN (i5-13420H) (Đen) - Demo,Msi,laptop,17990000.0,21990000.0,4000000.0,18.0,,,,phongvu,2026-09-21
869921,260501761,Laptop MSI Cyborg 15 A13UC-861VN (i5-13420H) (Đen) - Demo,Msi,laptop,17990000.0,21990000.0,4000000.0,18.0,,,,phongvu,2026-09-21
869927,260501767,Laptop MSI Cyborg 15 A13UC-861VN (i5-13420H) (Đen) - Demo,Msi,laptop,17990000.0,21990000.0,4000000.0,18.0,,,,phongvu,2026-09-21
869936,260501776,Laptop MSI Cyborg 15 A13UC-861VN (i5-13420H) (Đen) - Demo,Msi,laptop,17990000.0,21990000.0,4000000.0,18.0,,,,phongvu,2026-09-21
869946,260501786,Laptop Asus ExpertBook P1 P1503CVA-S71559W (i5-13420H) (Xám) - Demo,Asus,laptop,14990000.0,15990000.0,1000000.0,6.0,,,,phongvu,2026-09-21
869949,260501789,Laptop Asus ExpertBook P1 P1503CVA-S71559W (i5-13420H) (Xám) - Demo,Asus,laptop,15990000.0,15990000.0,0.0,0.0,,,,phongvu,2026-09-21
869950,260501790,Laptop HP OmniBook X Flip 14-fm0076TU - BZ7P6PA (Core Ultra 7-258V) (Xanh) - Đã kích hoạt,HP,laptop,34490000.0,40890000.0,6400000.0,16.0,,,,phongvu,2026-09-21
869955,260501795,Laptop Dell 15 DC15255 DC5R5802W1-Silver (AMD Ryzen 5-7530U) (Bạc) - Đã kích hoạt,Dell,laptop,15990000.0,19490000.0,3500000.0,18.0,,,,phongvu,2026-09-21
869975,260501815,Laptop MSI Cyborg 15 A13UC-861VN (i5-13420H) (Đen) - Demo,Msi,laptop,17990000.0,21990000.0,4000000.0,18.0,,,,phongvu,2026-09-21
869977,260501817,Laptop Asus ExpertBook P1 P1503CVA-S71559W (i5-13420H) (Xám) - Demo,Asus,laptop,14990000.0,15990000.0,1000000.0,6.0,,,,phongvu,2026-09-21
870037,260501877,Laptop Asus ExpertBook P1 P1503CVA-S71559W (i5-13420H) (Xám) - Demo,Asus,laptop,14990000.0,15990000.0,1000000.0,6.0,,,,phongvu,2026-09-21
870039,260501879,Laptop Asus ExpertBook P1 P1503CVA-S71559W (i5-13420H) (Xám) - Demo,Asus,laptop,14490000.0,15990000.0,1500000.0,9.0,,,,phongvu,2026-09-21
870040,260501880,Laptop Asus ExpertBook P1 P1503CVA-S71559W (i5-13420H) (Xám) - Demo,Asus,laptop,14990000.0,15990000.0,1000000.0,6.0,,,,phongvu,2026-09-21
870052,260501892,Laptop Asus ExpertBook P1 P1503CVA-S71559W (i5-13420H) (Xám) - Demo,Asus,laptop,14990000.0,15990000.0,1000000.0,6.0,,,,phongvu,2026-09-21
870454,260502319,Laptop Asus Vivobook S16 S3607AA-SH042W (Ultra 5-325/ 16GB/ 512GB/ Windows 11 Home),Asus,laptop,29790000.0,37490000.0,7700000.0,21.0,,,,phongvu,2026-09-21
870453,260502320,Laptop Asus ExpertBook P1 P1503CVA-C3U08-50W (Core 3 100U/ 8GB/ 512GB/ Windows 11 Home),Asus,laptop,15990000.0,15990000.0,0.0,0.0,,,,phongvu,2026-09-21
870458,260502321,Laptop Asus ROG Strix G16 G614PH-TS118W (Ryzen 9 8940HX/ GeForce RTX™ 5050/ 16GB/ 512GB/ Windows 11 Home),Asus,laptop,50990000.0,52990000.0,2000000.0,4.0,,,,phongvu,2026-09-21
870455,260502322,Laptop Asus ROG Strix G16 G614PP-TS112W (Ryzen 9 8940HX/ GeForce RTX™ 5070/ 16GB/ 512GB/ Windows 11 Home),Asus,laptop,59990000.0,62990000.0,3000000.0,5.0,,,,phongvu,2026-09-21
870457,260502324,Laptop Asus ROG Strix G16 G614PM-TS147W (Ryzen 9 8940HX/ GeForce RTX™ 5060/ 16GB/ 512GB/ Windows 11 Home),Asus,laptop,54990000.0,57990000.0,3000000.0,5.0,,,,phongvu,2026-09-21
870456,260502325,Laptop Asus Vivobook S16 S3607AA-SH043W (Ultra 7-355/ 16GB/ 512GB/ Windows 11 Home),Asus,laptop,31490000.0,40490000.0,9000000.0,22.0,,,,phongvu,2026-09-21
